[18:45:56] [info] ENGINE: Successfully initialized Win32 window!
[18:45:56] [info] ENGINE: Successfully initialized DirectX!
[18:46:45] [info] ENGINE: PROFILER: 138300.000000FPS: 246.184128
[18:46:45] [info] ENGINE: PROFILER: 169900.000000FPS: 239.871414
[18:46:45] [info] ENGINE: PROFILER: 133400.000000FPS: 239.871414
[18:46:46] [info] ENGINE: PROFILER: 134000.000000FPS: 239.125748
[18:46:46] [info] ENGINE: PROFILER: 134500.000000FPS: 239.125748
[18:46:46] [info] ENGINE: PROFILER: 139000.000000FPS: 234.197540
[18:46:46] [info] ENGINE: PROFILER: 134700.000000FPS: 234.197540
[18:46:46] [info] ENGINE: PROFILER: 133800.000000FPS: 238.185989
[18:46:46] [info] ENGINE: PROFILER: 138500.000000FPS: 238.185989
[18:46:46] [info] ENGINE: PROFILER: 138600.000000FPS: 248.527466
[18:46:46] [info] ENGINE: PROFILER: 134300.000000FPS: 248.527466
[18:46:46] [info] ENGINE: PROFILER: 135000.000000FPS: 238.914368
[18:46:46] [info] ENGINE: PROFILER: 137700.000000FPS: 238.914368
[18:46:46] [info] ENGINE: PROFILER: 133600.000000FPS: 233.486649
[18:46:46] [info] ENGINE: PROFILER: 134200.000000FPS: 233.486649
[18:46:46] [info] ENGINE: PROFILER: 134300.000000FPS: 238.583771
[18:46:46] [info] ENGINE: PROFILER: 142400.000000FPS: 238.583771
[18:46:46] [info] ENGINE: PROFILER: 156100.000000FPS: 248.219040
[18:46:46] [info] ENGINE: PROFILER: 134500.000000FPS: 248.219040
[18:46:46] [info] ENGINE: PROFILER: 146600.000000FPS: 231.401123
[18:46:46] [info] ENGINE: PROFILER: 137800.000000FPS: 231.401123
[18:46:46] [info] ENGINE: PROFILER: 145700.000000FPS: 237.597412
[18:46:46] [info] ENGINE: PROFILER: 152400.000000FPS: 237.597412
[18:46:46] [info] ENGINE: PROFILER: 171700.000000FPS: 239.721924
[18:46:46] [info] ENGINE: PROFILER: 134400.000000FPS: 239.721924
[18:46:46] [info] ENGINE: PROFILER: 170800.000000FPS: 242.107315
[18:46:46] [info] ENGINE: PROFILER: 167500.000000FPS: 242.107315
[18:46:46] [info] ENGINE: PROFILER: 133300.000000FPS: 239.940491
[18:46:46] [info] ENGINE: PROFILER: 133500.000000FPS: 239.940491
[18:46:46] [info] ENGINE: PROFILER: 133500.000000FPS: 247.555389
[18:46:46] [info] ENGINE: PROFILER: 133400.000000FPS: 247.555389
[18:46:46] [info] ENGINE: PROFILER: 133000.000000FPS: 240.726028
[18:46:46] [info] ENGINE: PROFILER: 133000.000000FPS: 240.726028
[18:46:46] [info] ENGINE: PROFILER: 134100.000000FPS: 239.188660
[18:46:46] [info] ENGINE: PROFILER: 135000.000000FPS: 239.188660
[18:46:46] [info] ENGINE: PROFILER: 140700.000000FPS: 233.606659
[18:46:46] [info] ENGINE: PROFILER: 135500.000000FPS: 233.606659
[18:46:46] [info] ENGINE: PROFILER: 134600.000000FPS: 246.378235
[18:46:46] [info] ENGINE: PROFILER: 139500.000000FPS: 246.378235
[18:46:46] [info] ENGINE: PROFILER: 147200.000000FPS: 240.240234
[18:46:46] [info] ENGINE: PROFILER: 134700.000000FPS: 240.240234
[18:46:46] [info] ENGINE: PROFILER: 159900.000000FPS: 239.389084
[18:46:46] [info] ENGINE: PROFILER: 134800.000000FPS: 239.389084
[18:46:46] [info] ENGINE: PROFILER: 139800.000000FPS: 233.797806
[18:46:46] [info] ENGINE: PROFILER: 135600.000000FPS: 233.797806
[18:46:46] [info] ENGINE: PROFILER: 134300.000000FPS: 245.706268
[18:46:46] [info] ENGINE: PROFILER: 134900.000000FPS: 245.706268
[18:46:46] [info] ENGINE: PROFILER: 132700.000000FPS: 239.693192
[18:46:46] [info] ENGINE: PROFILER: 133800.000000FPS: 239.693192
[18:46:46] [info] ENGINE: PROFILER: 136300.000000FPS: 233.557541
[18:46:46] [info] ENGINE: PROFILER: 133600.000000FPS: 233.557541
[18:46:46] [info] ENGINE: PROFILER: 140900.000000FPS: 246.542252
[18:46:46] [info] ENGINE: PROFILER: 167300.000000FPS: 246.542252
[18:46:46] [info] ENGINE: PROFILER: 133700.000000FPS: 239.819672
[18:46:46] [info] ENGINE: PROFILER: 137700.000000FPS: 239.819672
[18:46:46] [info] ENGINE: PROFILER: 133400.000000FPS: 239.555374
[18:46:46] [info] ENGINE: PROFILER: 133700.000000FPS: 239.555374
[18:46:46] [info] ENGINE: PROFILER: 137000.000000FPS: 233.874359
[18:46:46] [info] ENGINE: PROFILER: 134200.000000FPS: 233.874359
[18:46:46] [info] ENGINE: PROFILER: 133100.000000FPS: 237.755600
[18:46:46] [info] ENGINE: PROFILER: 133600.000000FPS: 237.755600
[18:46:46] [info] ENGINE: PROFILER: 145800.000000FPS: 248.948196
[18:46:46] [info] ENGINE: PROFILER: 134500.000000FPS: 248.948196
[18:46:46] [info] ENGINE: PROFILER: 132700.000000FPS: 239.137207
[18:46:46] [info] ENGINE: PROFILER: 133300.000000FPS: 239.137207
[18:46:46] [info] ENGINE: PROFILER: 136900.000000FPS: 233.994766
[18:46:46] [info] ENGINE: PROFILER: 136900.000000FPS: 233.994766
[18:46:46] [info] ENGINE: PROFILER: 133000.000000FPS: 238.044235
[18:46:46] [info] ENGINE: PROFILER: 137900.000000FPS: 238.044235
[18:46:46] [info] ENGINE: PROFILER: 133400.000000FPS: 246.998978
[18:46:46] [info] ENGINE: PROFILER: 133100.000000FPS: 246.998978
[18:46:46] [info] ENGINE: PROFILER: 133000.000000FPS: 235.188965
[18:46:46] [info] ENGINE: PROFILER: 134500.000000FPS: 235.188965
[18:46:46] [info] ENGINE: PROFILER: 132900.000000FPS: 239.171509
[18:46:46] [info] ENGINE: PROFILER: 133300.000000FPS: 239.171509
[18:46:46] [info] ENGINE: PROFILER: 132800.000000FPS: 245.483124
[18:46:46] [info] ENGINE: PROFILER: 133300.000000FPS: 245.483124
[18:46:46] [info] ENGINE: PROFILER: 133600.000000FPS: 234.378662
[18:46:46] [info] ENGINE: PROFILER: 133600.000000FPS: 234.378662
[18:46:46] [info] ENGINE: PROFILER: 132900.000000FPS: 239.658737
[18:46:46] [info] ENGINE: PROFILER: 133500.000000FPS: 239.658737
[18:46:46] [info] ENGINE: PROFILER: 136700.000000FPS: 245.676117
[18:46:46] [info] ENGINE: PROFILER: 133900.000000FPS: 245.676117
[18:46:46] [info] ENGINE: PROFILER: 132900.000000FPS: 240.205627
[18:46:46] [info] ENGINE: PROFILER: 137700.000000FPS: 240.205627
[18:46:46] [info] ENGINE: PROFILER: 133000.000000FPS: 239.085739
[18:46:46] [info] ENGINE: PROFILER: 133100.000000FPS: 239.085739
[18:46:46] [info] ENGINE: PROFILER: 133400.000000FPS: 234.615097
[18:46:46] [info] ENGINE: PROFILER: 133000.000000FPS: 234.615097
[18:46:46] [info] ENGINE: PROFILER: 160200.000000FPS: 245.639893
[18:46:46] [info] ENGINE: PROFILER: 138100.000000FPS: 245.639893
[18:46:46] [info] ENGINE: PROFILER: 167100.000000FPS: 239.022888
[18:46:46] [info] ENGINE: PROFILER: 134000.000000FPS: 239.022888
[18:46:46] [info] ENGINE: PROFILER: 140700.000000FPS: 234.785889
[18:46:46] [info] ENGINE: PROFILER: 136300.000000FPS: 234.785889
[18:46:46] [info] ENGINE: PROFILER: 137100.000000FPS: 239.314606
[18:46:46] [info] ENGINE: PROFILER: 134200.000000FPS: 239.314606
[18:46:46] [info] ENGINE: PROFILER: 133600.000000FPS: 246.256882
[18:46:46] [info] ENGINE: PROFILER: 138400.000000FPS: 246.256882
[18:46:46] [info] ENGINE: PROFILER: 139400.000000FPS: 238.731842
[18:46:46] [info] ENGINE: PROFILER: 140100.000000FPS: 238.731842
[18:46:46] [info] ENGINE: PROFILER: 133300.000000FPS: 235.366104
[18:46:46] [info] ENGINE: PROFILER: 133500.000000FPS: 235.366104
[18:46:46] [info] ENGINE: PROFILER: 142900.000000FPS: 237.287338
[18:46:46] [info] ENGINE: PROFILER: 133400.000000FPS: 237.287338
[18:46:46] [info] ENGINE: PROFILER: 137900.000000FPS: 248.539841
[18:46:46] [info] ENGINE: PROFILER: 136500.000000FPS: 248.539841
[18:46:46] [info] ENGINE: PROFILER: 134300.000000FPS: 239.366165
[18:46:46] [info] ENGINE: PROFILER: 135900.000000FPS: 239.366165
[18:46:46] [info] ENGINE: PROFILER: 132900.000000FPS: 234.098831
[18:46:46] [info] ENGINE: PROFILER: 141600.000000FPS: 234.098831
[18:46:46] [info] ENGINE: PROFILER: 135600.000000FPS: 237.716034
[18:46:46] [info] ENGINE: PROFILER: 141500.000000FPS: 237.716034
[18:46:46] [info] ENGINE: PROFILER: 133400.000000FPS: 247.108826
[18:46:46] [info] ENGINE: PROFILER: 167700.000000FPS: 247.108826
[18:46:46] [info] ENGINE: PROFILER: 171700.000000FPS: 232.812592
[18:46:46] [info] ENGINE: PROFILER: 168700.000000FPS: 232.812592
[18:46:46] [info] ENGINE: PROFILER: 136700.000000FPS: 238.526871
[18:46:46] [info] ENGINE: PROFILER: 135300.000000FPS: 238.526871
[18:46:46] [info] ENGINE: PROFILER: 135300.000000FPS: 241.033554
[18:46:46] [info] ENGINE: PROFILER: 134600.000000FPS: 241.033554
[18:46:46] [info] ENGINE: PROFILER: 138700.000000FPS: 246.755173
[18:46:46] [info] ENGINE: PROFILER: 149200.000000FPS: 246.755173
[18:46:46] [info] ENGINE: PROFILER: 140300.000000FPS: 232.563553
[18:46:46] [info] ENGINE: PROFILER: 136700.000000FPS: 232.563553
[18:46:46] [info] ENGINE: PROFILER: 185300.000000FPS: 239.417725
[18:46:46] [info] ENGINE: PROFILER: 139300.000000FPS: 239.417725
[18:46:46] [info] ENGINE: PROFILER: 137400.000000FPS: 246.420746
[18:46:46] [info] ENGINE: PROFILER: 139200.000000FPS: 246.420746
[18:46:46] [info] ENGINE: PROFILER: 134700.000000FPS: 234.257874
[18:46:46] [info] ENGINE: PROFILER: 139600.000000FPS: 234.257874
[18:46:46] [info] ENGINE: PROFILER: 134600.000000FPS: 239.440659
[18:46:46] [info] ENGINE: PROFILER: 135600.000000FPS: 239.440659
[18:46:46] [info] ENGINE: PROFILER: 135200.000000FPS: 248.274475
[18:46:46] [info] ENGINE: PROFILER: 134900.000000FPS: 248.274475
[18:46:46] [info] ENGINE: PROFILER: 142400.000000FPS: 240.026886
[18:46:46] [info] ENGINE: PROFILER: 135100.000000FPS: 240.026886
[18:46:46] [info] ENGINE: PROFILER: 142800.000000FPS: 233.372238
[18:46:46] [info] ENGINE: PROFILER: 135300.000000FPS: 233.372238
[18:46:46] [info] ENGINE: PROFILER: 133600.000000FPS: 238.305161
[18:46:46] [info] ENGINE: PROFILER: 134000.000000FPS: 238.305161
[18:46:46] [info] ENGINE: PROFILER: 136900.000000FPS: 248.212875
[18:46:46] [info] ENGINE: PROFILER: 140000.000000FPS: 248.212875
[18:46:46] [info] ENGINE: PROFILER: 132700.000000FPS: 239.658737
[18:46:46] [info] ENGINE: PROFILER: 166200.000000FPS: 239.658737
[18:46:46] [info] ENGINE: PROFILER: 135900.000000FPS: 234.208496
[18:46:46] [info] ENGINE: PROFILER: 133600.000000FPS: 234.208496
[18:46:46] [info] ENGINE: PROFILER: 135800.000000FPS: 238.805969
[18:46:46] [info] ENGINE: PROFILER: 167300.000000FPS: 238.805969
[18:46:46] [info] ENGINE: PROFILER: 133000.000000FPS: 246.511856
[18:46:46] [info] ENGINE: PROFILER: 133900.000000FPS: 246.511856
[18:46:46] [info] ENGINE: PROFILER: 139200.000000FPS: 239.383347
[18:46:46] [info] ENGINE: PROFILER: 133200.000000FPS: 239.383347
[18:46:46] [info] ENGINE: PROFILER: 133100.000000FPS: 234.197540
[18:46:46] [info] ENGINE: PROFILER: 133000.000000FPS: 234.197540
[18:46:46] [info] ENGINE: PROFILER: 172900.000000FPS: 237.580490
[18:46:46] [info] ENGINE: PROFILER: 140300.000000FPS: 237.580490
[18:46:46] [info] ENGINE: PROFILER: 133500.000000FPS: 248.787155
[18:46:46] [info] ENGINE: PROFILER: 144900.000000FPS: 248.787155
[18:46:46] [info] ENGINE: PROFILER: 134200.000000FPS: 240.021118
[18:46:46] [info] ENGINE: PROFILER: 137700.000000FPS: 240.021118
[18:46:46] [info] ENGINE: PROFILER: 136200.000000FPS: 233.399460
[18:46:46] [info] ENGINE: PROFILER: 133200.000000FPS: 233.399460
[18:46:46] [info] ENGINE: PROFILER: 136200.000000FPS: 245.086014
[18:46:46] [info] ENGINE: PROFILER: 133500.000000FPS: 245.086014
[18:46:46] [info] ENGINE: PROFILER: 132000.000000FPS: 240.760818
[18:46:46] [info] ENGINE: PROFILER: 137700.000000FPS: 240.760818
[18:46:46] [info] ENGINE: PROFILER: 132800.000000FPS: 239.808151
[18:46:46] [info] ENGINE: PROFILER: 134000.000000FPS: 239.808151
[18:46:46] [info] ENGINE: PROFILER: 166400.000000FPS: 233.285126
[18:46:46] [info] ENGINE: PROFILER: 133500.000000FPS: 233.285126
[18:46:46] [info] ENGINE: PROFILER: 137500.000000FPS: 246.081161
[18:46:46] [info] ENGINE: PROFILER: 138200.000000FPS: 246.081161
[18:46:46] [info] ENGINE: PROFILER: 171400.000000FPS: 238.578064
[18:46:46] [info] ENGINE: PROFILER: 133600.000000FPS: 238.578064
[18:46:46] [info] ENGINE: PROFILER: 132900.000000FPS: 235.188965
[18:46:46] [info] ENGINE: PROFILER: 134100.000000FPS: 235.188965
[18:46:46] [info] ENGINE: PROFILER: 133800.000000FPS: 237.863037
[18:46:46] [info] ENGINE: PROFILER: 133000.000000FPS: 237.863037
[18:46:46] [info] ENGINE: PROFILER: 132800.000000FPS: 247.561539
[18:46:46] [info] ENGINE: PROFILER: 134100.000000FPS: 247.561539
[18:46:46] [info] ENGINE: PROFILER: 133000.000000FPS: 240.038406
[18:46:46] [info] ENGINE: PROFILER: 137500.000000FPS: 240.038406
[18:46:46] [info] ENGINE: PROFILER: 133100.000000FPS: 234.411636
[18:46:46] [info] ENGINE: PROFILER: 133700.000000FPS: 234.411636
[18:46:46] [info] ENGINE: PROFILER: 138700.000000FPS: 245.098053
[18:46:46] [info] ENGINE: PROFILER: 135000.000000FPS: 245.098053
[18:46:46] [info] ENGINE: PROFILER: 132900.000000FPS: 239.819672
[18:46:46] [info] ENGINE: PROFILER: 136400.000000FPS: 239.819672
[18:46:46] [info] ENGINE: PROFILER: 132800.000000FPS: 232.396011
[18:46:46] [info] ENGINE: PROFILER: 136200.000000FPS: 232.396011
[18:46:46] [info] ENGINE: PROFILER: 132700.000000FPS: 241.039368
[18:46:46] [info] ENGINE: PROFILER: 133200.000000FPS: 241.039368
[18:46:46] [info] ENGINE: PROFILER: 133700.000000FPS: 238.783157
[18:46:46] [info] ENGINE: PROFILER: 133900.000000FPS: 238.783157
[18:46:46] [info] ENGINE: PROFILER: 133100.000000FPS: 246.925781
[18:46:46] [info] ENGINE: PROFILER: 140500.000000FPS: 246.925781
[18:46:46] [info] ENGINE: PROFILER: 133300.000000FPS: 234.230438
[18:46:46] [info] ENGINE: PROFILER: 133500.000000FPS: 234.230438
[18:46:46] [info] ENGINE: PROFILER: 136300.000000FPS: 238.390396
[18:46:46] [info] ENGINE: PROFILER: 133800.000000FPS: 238.390396
[18:46:46] [info] ENGINE: PROFILER: 137200.000000FPS: 247.322723
[18:46:46] [info] ENGINE: PROFILER: 142800.000000FPS: 247.322723
[18:46:46] [info] ENGINE: PROFILER: 133200.000000FPS: 239.612793
[18:46:46] [info] ENGINE: PROFILER: 133300.000000FPS: 239.612793
[18:46:46] [info] ENGINE: PROFILER: 167100.000000FPS: 234.450104
[18:46:46] [info] ENGINE: PROFILER: 166900.000000FPS: 234.450104
[18:46:46] [info] ENGINE: PROFILER: 132800.000000FPS: 238.129257
[18:46:46] [info] ENGINE: PROFILER: 133400.000000FPS: 238.129257
[18:46:46] [info] ENGINE: PROFILER: 136400.000000FPS: 248.644882
[18:46:46] [info] ENGINE: PROFILER: 133400.000000FPS: 248.644882
[18:46:46] [info] ENGINE: PROFILER: 142200.000000FPS: 238.174622
[18:46:46] [info] ENGINE: PROFILER: 166900.000000FPS: 238.174622
[18:46:46] [info] ENGINE: PROFILER: 160400.000000FPS: 232.693420
[18:46:46] [info] ENGINE: PROFILER: 136900.000000FPS: 232.693420
[18:46:46] [info] ENGINE: PROFILER: 143600.000000FPS: 239.779388
[18:46:46] [info] ENGINE: PROFILER: 167600.000000FPS: 239.779388
[18:46:46] [info] ENGINE: PROFILER: 133400.000000FPS: 246.877014
[18:46:46] [info] ENGINE: PROFILER: 141300.000000FPS: 246.877014
[18:46:46] [info] ENGINE: PROFILER: 213800.000000FPS: 230.520981
[18:46:46] [info] ENGINE: PROFILER: 167500.000000FPS: 230.520981
[18:46:46] [info] ENGINE: PROFILER: 142800.000000FPS: 241.528381
[18:46:46] [info] ENGINE: PROFILER: 137600.000000FPS: 241.528381
[18:46:46] [info] ENGINE: PROFILER: 140300.000000FPS: 239.188660
[18:46:46] [info] ENGINE: PROFILER: 137800.000000FPS: 239.188660
[18:46:46] [info] ENGINE: PROFILER: 142600.000000FPS: 244.403168
[18:46:46] [info] ENGINE: PROFILER: 145100.000000FPS: 244.403168
[18:46:46] [info] ENGINE: PROFILER: 149200.000000FPS: 234.411636
[18:46:46] [info] ENGINE: PROFILER: 184200.000000FPS: 234.411636
[18:46:46] [info] ENGINE: PROFILER: 142200.000000FPS: 240.859375
[18:46:46] [info] ENGINE: PROFILER: 137900.000000FPS: 240.859375
[18:46:46] [info] ENGINE: PROFILER: 146300.000000FPS: 240.107559
[18:46:46] [info] ENGINE: PROFILER: 142100.000000FPS: 240.107559
[18:46:46] [info] ENGINE: PROFILER: 140500.000000FPS: 240.222931
[18:46:46] [info] ENGINE: PROFILER: 134800.000000FPS: 240.222931
[18:46:46] [info] ENGINE: PROFILER: 135300.000000FPS: 241.277802
[18:46:46] [info] ENGINE: PROFILER: 136000.000000FPS: 241.277802
[18:46:46] [info] ENGINE: PROFILER: 134600.000000FPS: 246.986755
[18:46:46] [info] ENGINE: PROFILER: 135900.000000FPS: 246.986755
[18:46:46] [info] ENGINE: PROFILER: 134300.000000FPS: 236.501663
[18:46:46] [info] ENGINE: PROFILER: 135400.000000FPS: 236.501663
[18:46:46] [info] ENGINE: PROFILER: 137900.000000FPS: 235.443695
[18:46:46] [info] ENGINE: PROFILER: 135200.000000FPS: 235.443695
[18:46:46] [info] ENGINE: PROFILER: 135400.000000FPS: 239.779388
[18:46:46] [info] ENGINE: PROFILER: 135500.000000FPS: 239.779388
[18:46:46] [info] ENGINE: PROFILER: 142500.000000FPS: 248.145126
[18:46:46] [info] ENGINE: PROFILER: 135300.000000FPS: 248.145126
[18:46:46] [info] ENGINE: PROFILER: 135700.000000FPS: 236.501663
[18:46:46] [info] ENGINE: PROFILER: 140400.000000FPS: 236.501663
[18:46:46] [info] ENGINE: PROFILER: 134200.000000FPS: 235.438156
[18:46:46] [info] ENGINE: PROFILER: 133200.000000FPS: 235.438156
[18:46:46] [info] ENGINE: PROFILER: 132900.000000FPS: 239.234436
[18:46:46] [info] ENGINE: PROFILER: 166800.000000FPS: 239.234436
[18:46:46] [info] ENGINE: PROFILER: 133700.000000FPS: 248.570709
[18:46:46] [info] ENGINE: PROFILER: 133700.000000FPS: 248.570709
[18:46:46] [info] ENGINE: PROFILER: 136100.000000FPS: 230.345749
[18:46:46] [info] ENGINE: PROFILER: 135700.000000FPS: 230.345749
[18:46:46] [info] ENGINE: PROFILER: 132800.000000FPS: 240.859375
[18:46:46] [info] ENGINE: PROFILER: 133000.000000FPS: 240.859375
[18:46:46] [info] ENGINE: PROFILER: 133000.000000FPS: 247.825348
[18:46:46] [info] ENGINE: PROFILER: 133100.000000FPS: 247.825348
[18:46:46] [info] ENGINE: PROFILER: 138200.000000FPS: 240.153702
[18:46:46] [info] ENGINE: PROFILER: 138800.000000FPS: 240.153702
[18:46:46] [info] ENGINE: PROFILER: 133200.000000FPS: 239.612793
[18:46:46] [info] ENGINE: PROFILER: 133900.000000FPS: 239.612793
[18:46:46] [info] ENGINE: PROFILER: 138700.000000FPS: 234.224945
[18:46:46] [info] ENGINE: PROFILER: 133400.000000FPS: 234.224945
[18:46:46] [info] ENGINE: PROFILER: 133000.000000FPS: 245.845230
[18:46:46] [info] ENGINE: PROFILER: 133500.000000FPS: 245.845230
[18:46:46] [info] ENGINE: PROFILER: 145300.000000FPS: 239.182968
[18:46:46] [info] ENGINE: PROFILER: 138700.000000FPS: 239.182968
[18:46:46] [info] ENGINE: PROFILER: 134200.000000FPS: 237.953598
[18:46:46] [info] ENGINE: PROFILER: 134100.000000FPS: 237.953598
[18:46:46] [info] ENGINE: PROFILER: 132800.000000FPS: 235.915817
[18:46:46] [info] ENGINE: PROFILER: 172500.000000FPS: 235.915817
[18:46:46] [info] ENGINE: PROFILER: 139400.000000FPS: 238.140610
[18:46:46] [info] ENGINE: PROFILER: 134500.000000FPS: 238.140610
[18:46:46] [info] ENGINE: PROFILER: 138300.000000FPS: 247.292160
[18:46:46] [info] ENGINE: PROFILER: 137800.000000FPS: 247.292160
[18:46:46] [info] ENGINE: PROFILER: 138800.000000FPS: 233.339554
[18:46:46] [info] ENGINE: PROFILER: 168300.000000FPS: 233.339554
[18:46:46] [info] ENGINE: PROFILER: 135100.000000FPS: 238.390396
[18:46:46] [info] ENGINE: PROFILER: 140400.000000FPS: 238.390396
[18:46:46] [info] ENGINE: PROFILER: 133200.000000FPS: 248.231354
[18:46:46] [info] ENGINE: PROFILER: 167400.000000FPS: 248.231354
[18:46:46] [info] ENGINE: PROFILER: 134400.000000FPS: 234.049515
[18:46:46] [info] ENGINE: PROFILER: 138100.000000FPS: 234.049515
[18:46:46] [info] ENGINE: PROFILER: 134400.000000FPS: 238.117920
[18:46:46] [info] ENGINE: PROFILER: 135300.000000FPS: 238.117920
[18:46:46] [info] ENGINE: PROFILER: 135000.000000FPS: 248.286819
[18:46:46] [info] ENGINE: PROFILER: 135700.000000FPS: 248.286819
[18:46:46] [info] ENGINE: PROFILER: 145300.000000FPS: 239.975052
[18:46:46] [info] ENGINE: PROFILER: 139700.000000FPS: 239.975052
[18:46:46] [info] ENGINE: PROFILER: 135100.000000FPS: 239.675964
[18:46:46] [info] ENGINE: PROFILER: 134600.000000FPS: 239.675964
[18:46:46] [info] ENGINE: PROFILER: 134600.000000FPS: 233.432159
[18:46:46] [info] ENGINE: PROFILER: 135000.000000FPS: 233.432159
[18:46:46] [info] ENGINE: PROFILER: 135700.000000FPS: 237.225403
[18:46:46] [info] ENGINE: PROFILER: 136900.000000FPS: 237.225403
[18:46:46] [info] ENGINE: PROFILER: 135900.000000FPS: 248.286819
[18:46:46] [info] ENGINE: PROFILER: 134700.000000FPS: 248.286819
[18:46:46] [info] ENGINE: PROFILER: 137200.000000FPS: 233.127411
[18:46:46] [info] ENGINE: PROFILER: 136500.000000FPS: 233.127411
[18:46:46] [info] ENGINE: PROFILER: 134800.000000FPS: 238.766052
[18:46:46] [info] ENGINE: PROFILER: 135800.000000FPS: 238.766052
[18:46:46] [info] ENGINE: PROFILER: 139800.000000FPS: 247.573776
[18:46:46] [info] ENGINE: PROFILER: 135100.000000FPS: 247.573776
[18:46:46] [info] ENGINE: PROFILER: 136600.000000FPS: 239.687439
[18:46:46] [info] ENGINE: PROFILER: 140800.000000FPS: 239.687439
[18:46:46] [info] ENGINE: PROFILER: 135400.000000FPS: 234.439087
[18:46:46] [info] ENGINE: PROFILER: 136000.000000FPS: 234.439087
[18:46:46] [info] ENGINE: PROFILER: 135600.000000FPS: 237.676468
[18:46:46] [info] ENGINE: PROFILER: 140500.000000FPS: 237.676468
[18:46:46] [info] ENGINE: PROFILER: 134000.000000FPS: 249.041183
[18:46:46] [info] ENGINE: PROFILER: 138300.000000FPS: 249.041183
[18:46:46] [info] ENGINE: PROFILER: 136000.000000FPS: 238.828781
[18:46:46] [info] ENGINE: PROFILER: 136000.000000FPS: 238.828781
[18:46:46] [info] ENGINE: PROFILER: 140000.000000FPS: 233.612091
[18:46:46] [info] ENGINE: PROFILER: 136400.000000FPS: 233.612091
[18:46:46] [info] ENGINE: PROFILER: 135400.000000FPS: 245.784790
[18:46:46] [info] ENGINE: PROFILER: 138600.000000FPS: 245.784790
[18:46:46] [info] ENGINE: PROFILER: 139300.000000FPS: 239.589828
[18:46:46] [info] ENGINE: PROFILER: 140700.000000FPS: 239.589828
[18:46:46] [info] ENGINE: PROFILER: 137700.000000FPS: 231.395782
[18:46:46] [info] ENGINE: PROFILER: 137700.000000FPS: 231.395782
[18:46:46] [info] ENGINE: PROFILER: 137500.000000FPS: 239.859924
[18:46:46] [info] ENGINE: PROFILER: 135800.000000FPS: 239.859924
